"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:33:43.6156566","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS","Desired Access: Delete"
"14:33:43.6156703","EXCEL.EXE","7364","RegDeleteKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS",""
"14:33:43.6156971","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS",""
"14:33:43.6157309","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:33:43.6157473","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6157601","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6157753","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6157879","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6157995","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6158113","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6158217","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:33:43.6158335","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6158440","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:33:43.6158577","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0","SUCCESS",""
"14:33:43.6158660","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6158767","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:33:43.6158899","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common","SUCCESS",""
"14:33:43.6158972","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6159078","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:33:43.6159208","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry","SUCCESS",""
"14:33:43.6159276","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6159383","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:33:43.6159496","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:33:43.6159588","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata","SUCCESS",""
"14:33:43.6159667","EXCEL.EXE","7364","RegCreateKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS","Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
"14:33:43.6160032","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata","SUCCESS",""
"14:33:43.6160116","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6160222","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:33:43.6160327","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:33:43.6160420","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS",""
"14:33:43.6160498","EXCEL.EXE","7364","RegCreateKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS","Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
"14:33:43.6160785","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS",""
"14:33:43.6160870","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6160978","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6161088","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS","Desired Access: Read/Write"
"14:33:43.6161174","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS",""
"14:33:43.6161255","EXCEL.EXE","7364","RegCreateKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","SUCCESS","Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
"14:33:43.6161580","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS",""
"14:33:43.6161702","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}\4","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"14:33:43.6161954","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6162069","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","SUCCESS","Desired Access: Read/Write"
"14:33:43.6162255","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\Common\ClientTelemetry\Sampling","SUCCESS",""
"14:33:43.6162359","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}\Categories","NAME NOT FOUND","Length: 12"
"14:33:43.6162440","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}\Categories","SUCCESS","Type: REG_BINARY, Length: 16, Data: 06 02 00 00 0B 02 00 00 07 02 00 00 17 02 00 00"
"14:33:43.6162645","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","SUCCESS",""
"14:33:43.6162766","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{F562BB8E-422D-4B5C-B20E-90D710F7D11C}","SUCCESS",""
"14:33:43.6162871","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6162989","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6163103","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6163213","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6163326","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS","Desired Access: Read/Write"
"14:33:43.6163414","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor","SUCCESS",""
"14:33:43.6163493","EXCEL.EXE","7364","RegCreateKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}","SUCCESS","Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
"14:33:43.6163837","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}\4","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"14:33:43.6164065","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6164185","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}","SUCCESS","Desired Access: Read/Write"
"14:33:43.6164338","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}\Categories","NAME NOT FOUND","Length: 12"
"14:33:43.6164415","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}\Categories","SUCCESS","Type: REG_BINARY, Length: 8, Data: BF 01 00 00 CD 03 00 00"
"14:33:43.6164622","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}","SUCCESS",""
"14:33:43.6164721","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ETWMonitor\{02FD33DF-F746-4A10-93A0-2BC6273BC8E4}","SUCCESS",""
"14:33:43.6165044","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:33:43.6167450","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6167588","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6167720","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6167830","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","NAME NOT FOUND","Desired Access: Read/Write"
"14:33:43.6167945","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS","Desired Access: Read/Write"
"14:33:43.6168051","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe","SUCCESS",""
"14:33:43.6168132","EXCEL.EXE","7364","RegCreateKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS","Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
"14:33:43.6168707","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSTagIds0","SUCCESS","Type: REG_SZ, Length: 8,012, Data: 24131419,19677900,8758344,17134338,34968335,20039442,21378256,40920709,19200086,19972417,18409363,23979203,18375312,18658649,17634580,51655840,23738461,21313610,18948102,17126295,9319450,18658648,19677907,17183040,17698823,34968340,21378211,18658650,17650967,18674530,18637650,23738463,18409416,36517339,18948101,18400089,17634578,36761792,8447777,34968342,20979747,21378249,21030802,50890251,34968338,34968337,24470607,34968339,7690258,34968341,38013077,6366290,8448079,36274763,23738455,34968589,24406167,17182941,20027008,20027009,17182979,7690254,23205313,9176926,8263521,5850584,17622912,51655839,18208657,5850305,51679313,18405130,51679314,5850582,20770843,8750241,22623970,6170083,23459486,16859363,19182148,17182980,8988293,19933261,5850463,17064074,18400091,19539223,7649377,6166345,17334863,38062236,17182943,17182942,6636694,17182981,41976736,5850306,23738458,5850583,21378252,7218753,37048725,5850062,18384724,17922253,21378246,19182146,6636695,17182982,21313503,17650969,17311449,5850061,21313506,17146274,76925ू"
"14:33:43.6170133","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS",""
"14:33:43.6170361","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6170540","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS","Desired Access: Read/Write"
"14:33:43.6170745","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSTagIds1","NAME NOT FOUND","Length: 12"
"14:33:43.6170867","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSTagIds1","SUCCESS","Type: REG_SZ, Length: 1,122, Data: 592446983,40921166,589685772,8758345,19200034,19200075,19200064,19200076,19200077,19200081,25036313,19200084,24498245,19200085,20312798,36274758,38929627,36274766,36274759,36274767,25228040,36274760,36274768,36274756,36274761,50738824,40920586,50890261,19805647,19805655,19805646,23979205,19805645,23979213,20833951,40920534,23979204,595940420,23979210,40920576,40921180,36283598,40920410,36283600,40921045,50890311,50890144,20039441,50890201,40921313,40921312,51680200,19952736,36487503,36487509,19200142,19200146,19685471,24404956,25036314,38040275,595939597"
"14:33:43.6171162","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS",""
"14:33:43.6171361","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6171505","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS","Desired Access: Read/Write"
"14:33:43.6171677","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSCategoriesSeverities","NAME NOT FOUND","Length: 12"
"14:33:43.6171793","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSCategoriesSeverities","SUCCESS","Type: REG_SZ, Length: 542, Data: 827 15,2086 15,1000 15,2159 10,1001 15,1282 50,999 15,226 15,1338 10,1338 50,1282 10,831 15,1338 15,1282 15,829 15,1128 15,2087 15,850 15,1622 50,1039 15,998 15,828 15,2088 15,1255 15,830 15,974 15,1249 15,670 15,2159 6,671 15,1002 15,669 15,291 15,1249 10,70 50,1584 50"
"14:33:43.6172064","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS",""
"14:33:43.6172177","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:33:43.6172312","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS","Desired Access: Read/Write"
"14:33:43.6172473","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSAllCategories","NAME NOT FOUND","Length: 12"
"14:33:43.6172554","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor\ULSAllCategories","SUCCESS","Type: REG_SZ, Length: 6, Data: 10"
"14:33:43.6172840","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Common\ClientTelemetry\RulesMetadata\excel.exe\ULSMonitor","SUCCESS",""
"14:33:45.1394503","EXCEL.EXE","7364","Thread Exit","","SUCCESS","Thread ID: 19476, User Time: 0.0000000, Kernel Time: 0.0468750"
"14:33:48.8854114","EXCEL.EXE","7364","Thread Create","","SUCCESS","Thread ID: 22476"
"14:34:08.5574836","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5575170","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5576044","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5576259","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5576860","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5577077","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5577589","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5577780","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5578329","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5578530","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5580032","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5580294","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5580903","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5581108","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5581621","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5581811","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5582363","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5582551","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5583020","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5583206","EXCEL.EXE","7364","QueryNameInformationFile","C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE","SUCCESS","Name: \Program Files\Microsoft Office\root\Office16\EXCEL.EXE"
"14:34:08.5591705","EXCEL.EXE","7364","Thread Exit","","SUCCESS","Thread ID: 19080, User Time: 0.5156250, Kernel Time: 0.1406250"
